1019 13
33	67562	1	1	18	0.800	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94659065455198287964e-02	1.64386332035064697266e+00	0.925	0.46863552927970886
34	67562	1	1	18	0.839	115	1.86000000000000000000e+02	4.92000000000000000000e+02	1.95824000984430313110e-02	1.66483187675476074219e+00	0.9	0.5245518088340759
35	67562	1	1	20	0.613	115	1.83000000000000000000e+02	4.84000000000000000000e+02	1.93706396967172622681e-02	1.62671530246734619141e+00	0.875	0.42290735244750977
36	68241	1	1	41	0.777	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08297874778509140015e-02	1.88936161994934082031e+00	1.1500000000000001	1.1232975721359253
37	68241	1	1	41	0.746	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06825528293848037720e-02	1.86285948753356933594e+00	1.175	1.052625298500061
38	68241	1	1	41	0.692	115	2.03000000000000000000e+02	5.25000000000000000000e+02	2.04980615526437759399e-02	1.82965111732482910156e+00	1.2000000000000002	0.9640694856643677
39	68241	1	1	41	0.718	115	1.95000000000000000000e+02	5.08000000000000000000e+02	2.00401879847049713135e-02	1.74723362922668457031e+00	1.2000000000000002	0.7442898154258728
40	68241	1	1	41	0.625	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99433062225580215454e-02	1.72979521751403808594e+00	1.25	0.6977871656417847
41	68241	1	1	41	0.657	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00501997023820877075e-02	1.74903595447540283203e+00	1.225	0.7490960359573364
42	68241	1	1	48	0.683	115	2.07000000000000000000e+02	5.34000000000000000000e+02	2.07408946007490158081e-02	1.87336087226867675781e+00	1.625	1.0806291103363037
43	70299	1	1	41	0.942	115	1.90000000000000000000e+02	5.00000000000000000000e+02	1.98042672127485275269e-02	1.70476818084716796875e+00	0.65	0.6310485005378723
44	70299	1	1	41	0.917	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94911509752273559570e-02	1.64840734004974365234e+00	0.65	0.4807529151439667
45	70299	1	1	19	0.825	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97749752551317214966e-02	1.69949543476104736328e+00	0.325	0.6169878244400024
46	70299	1	1	19	0.811	115	1.91000000000000000000e+02	5.00000000000000000000e+02	1.98238715529441833496e-02	1.70829677581787109375e+00	0.35000000000000003	0.6404579877853394
47	70299	1	1	19	0.812	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02770866453647613525e-02	1.78987574577331542969e+00	0.35000000000000003	0.8580019474029541
48	73733	0	1	22	0.162	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.08896398544311523438e-02	1.90013504028320312500e+00	4.775	1.152026891708374
49	73733	0	1	36	0.514	115	1.85000000000000000000e+02	4.87000000000000000000e+02	1.94723084568977355957e-02	1.64501547813415527344e+00	4.75	0.4717080891132355
50	73733	0	1	37	0.796	115	2.03000000000000000000e+02	5.26000000000000000000e+02	2.05074883997440338135e-02	1.83134806156158447266e+00	4.675	0.9685947895050049
51	73733	0	1	37	0.949	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92863605916500091553e-02	1.61154484748840332031e+00	4.65	0.38245299458503723
52	73733	0	1	38	0.281	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.01147366315126419067e-02	1.76065266132354736328e+00	4.625	0.7800738215446472
53	74657	3	1	31	0.353	115	2.02000000000000000000e+02	5.24000000000000000000e+02	2.04665232449769973755e-02	1.82397425174713134766e+00	3.1750000000000003	0.9489313364028931
54	74657	3	1	56	0.044	115	2.08000000000000000000e+02	5.35000000000000000000e+02	2.07580327987670898438e-02	1.87644600868225097656e+00	3.25	1.0888561010360718
55	74657	3	1	67	0.037	115	2.10000000000000000000e+02	5.39000000000000000000e+02	2.08621807396411895752e-02	1.89519250392913818359e+00	3.2750000000000004	1.1388468742370605
56	74657	3	0	0	0.000	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04325560480356216431e-02	1.81786000728607177734e+00	3.225	0.9326266646385193
57	74657	3	1	28	0.971	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94594375789165496826e-02	1.64269876480102539062e+00	2.625	0.46553000807762146
58	75720	4	1	16	0.782	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03872267156839370728e-02	1.80970096588134765625e+00	2.9000000000000004	0.9108691811561584
59	75720	4	1	16	0.748	115	1.82000000000000000000e+02	4.82000000000000000000e+02	1.93351656198501586914e-02	1.62032997608184814453e+00	2.9000000000000004	0.40587979555130005
60	75720	4	1	16	0.722	115	1.88000000000000000000e+02	4.95000000000000000000e+02	1.96721386164426803589e-02	1.68098485469818115234e+00	2.9250000000000003	0.5676263570785522
61	75720	4	1	16	0.670	115	1.87000000000000000000e+02	4.93000000000000000000e+02	1.96298696100711822510e-02	1.67337644100189208984e+00	2.95	0.5473371148109436
62	75720	4	1	16	0.507	115	1.77000000000000000000e+02	4.72000000000000000000e+02	1.90420430153608322144e-02	1.56756758689880371094e+00	3.0250000000000004	0.2651802599430084
63	75720	4	1	16	0.482	115	2.03000000000000000000e+02	5.26000000000000000000e+02	2.05030646175146102905e-02	1.83055174350738525391e+00	3.0500000000000003	0.9664713740348816
64	75720	4	1	16	0.441	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06723324954509735107e-02	1.86101996898651123047e+00	3.075	1.0477200746536255
65	75720	4	1	16	0.201	115	2.03000000000000000000e+02	5.25000000000000000000e+02	2.04761791974306106567e-02	1.82571232318878173828e+00	3.2	0.9535660743713379
66	75720	4	1	16	0.155	115	1.95000000000000000000e+02	5.10000000000000000000e+02	2.00800877064466476440e-02	1.75441598892211914062e+00	3.225	0.7634425163269043
67	75720	4	1	16	0.122	115	1.78000000000000000000e+02	4.73000000000000000000e+02	1.90944317728281021118e-02	1.57699787616729736328e+00	3.225	0.29032760858535767
68	75720	4	1	16	0.079	115	1.96000000000000000000e+02	5.12000000000000000000e+02	2.01316755264997482300e-02	1.76370167732238769531e+00	3.25	0.7882044911384583
69	75720	4	1	69	0.194	115	1.88000000000000000000e+02	4.95000000000000000000e+02	1.96755565702915191650e-02	1.68160009384155273438e+00	3.5250000000000004	0.5692669749259949
70	75720	4	1	69	0.256	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.08862498402595520020e-02	1.89952480792999267578e+00	3.5500000000000003	1.1503995656967163
71	75720	4	1	71	0.009	115	2.05000000000000000000e+02	5.29000000000000000000e+02	2.06031166017055511475e-02	1.84856081008911132812e+00	3.475	1.014495611190796
72	76783	5	0	0	0.000	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99460554867982864380e-02	1.73029005527496337891e+00	3.75	0.6991068124771118
73	76783	5	0	0	0.000	115	1.94000000000000000000e+02	5.08000000000000000000e+02	2.00137346982955932617e-02	1.74247241020202636719e+00	3.7750000000000004	0.7315930128097534
74	76783	5	0	0	0.000	115	1.82000000000000000000e+02	4.82000000000000000000e+02	1.93298030644655227661e-02	1.61936450004577636719e+00	3.8000000000000003	0.4033053517341614
75	76783	5	1	16	0.069	115	1.98000000000000000000e+02	5.15000000000000000000e+02	2.02166084200143814087e-02	1.77898955345153808594e+00	3.625	0.8289721608161926
76	76783	5	1	30	0.423	115	2.07000000000000000000e+02	5.35000000000000000000e+02	2.07481607794761657715e-02	1.87466883659362792969e+00	3.725	1.0841169357299805
77	77627	6	1	56	0.185	1	1.05700000000000000000e+03	2.90000000000000000000e+01	3.62648636102676391602e-01	1.02063608169555664062e+01	2.7750000000000004	1.305590271949768
78	77627	6	1	56	0.218	1	5.74000000000000000000e+02	1.80000000000000000000e+01	2.07494169473648071289e-01	7.58067083358764648438e+00	2.7750000000000004	0.6491676568984985
79	77627	6	0	0	0.000	1	4.45000000000000000000e+02	1.50000000000000000000e+01	1.66372776031494140625e-01	6.88476991653442382812e+00	2.725	0.47519248723983765
80	77627	6	0	0	0.000	1	4.04000000000000000000e+02	1.40000000000000000000e+01	1.52977108955383300781e-01	6.65807437896728515625e+00	2.75	0.4185185730457306
81	77627	6	0	0	0.000	1	6.18000000000000000000e+02	1.90000000000000000000e+01	2.21779882907867431641e-01	7.82242870330810546875e+00	2.7750000000000004	0.7096072435379028
82	77627	6	1	33	0.971	1	8.74000000000000000000e+02	2.50000000000000000000e+01	3.03831815719604492188e-01	9.21099948883056640625e+00	2.6	1.056749939918518
83	77627	6	1	38	0.829	1	6.37000000000000000000e+02	1.90000000000000000000e+01	2.27813318371772766113e-01	7.92453289031982421875e+00	2.45	0.7351332902908325
84	77627	6	1	42	0.363	1	6.71000000000000000000e+02	2.00000000000000000000e+01	2.38894119858741760254e-01	8.11205482482910156250e+00	2.5	0.7820135951042175
85	77627	6	1	42	0.733	1	6.48000000000000000000e+02	2.00000000000000000000e+01	2.31277868151664733887e-01	7.98316383361816406250e+00	2.475	0.7497909665107727
86	77627	6	1	42	0.789	1	4.96000000000000000000e+02	1.60000000000000000000e+01	1.82746648788452148438e-01	7.16186666488647460938e+00	2.5	0.5444666147232056
87	84913	7	1	19	0.959	1	9.43000000000000000000e+02	2.60000000000000000000e+01	3.25930923223495483398e-01	9.58498477935791015625e+00	4.525	1.150246262550354
88	84913	7	1	52	0.260	1	4.68000000000000000000e+02	1.60000000000000000000e+01	1.73456251621246337891e-01	7.00464439392089843750e+00	4.9750000000000005	0.5051610469818115
89	84913	7	1	1	0.502	1	3.32000000000000000000e+02	1.30000000000000000000e+01	1.29964753985404968262e-01	6.26863431930541992188e+00	5.3500000000000005	0.3211585581302643
90	84913	7	1	71	0.010	1	8.14000000000000000000e+02	2.30000000000000000000e+01	2.84679204225540161133e-01	8.88687896728515625000e+00	5.25	0.9757197499275208
91	84913	7	1	29	0.159	1	5.99000000000000000000e+02	1.90000000000000000000e+01	2.15610459446907043457e-01	7.71802330017089843750e+00	5.275	0.6835057735443115
92	84913	7	0	0	0.000	1	7.06000000000000000000e+02	2.10000000000000000000e+01	2.49853119254112243652e-01	8.29751396179199218750e+00	5.525	0.8283785581588745
93	84913	7	0	0	0.000	1	4.84000000000000000000e+02	1.60000000000000000000e+01	1.78751051425933837891e-01	7.09424877166748046875e+00	5.550000000000001	0.527562141418457
94	84913	7	0	0	0.000	1	1.02700000000000000000e+03	2.80000000000000000000e+01	3.52881908416748046875e-01	1.00410785675048828125e+01	5.575	1.2642695903778076
95	103945	3	1	50	0.881	115	1.83000000000000000000e+02	4.84000000000000000000e+02	1.93763710558414459229e-02	1.62774670124053955078e+00	2.5250000000000004	0.4256579577922821
96	103945	3	1	18	0.276	115	1.77000000000000000000e+02	4.72000000000000000000e+02	1.90412681549787521362e-02	1.56742823123931884766e+00	3.225	0.26480865478515625
97	103945	3	1	41	0.317	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05436497926712036133e-02	1.83785712718963623047e+00	3.125	0.9859521985054016
98	103945	3	1	18	0.278	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04319730401039123535e-02	1.81775498390197753906e+00	3.225	0.9323466420173645
99	103945	3	1	18	0.278	115	1.83000000000000000000e+02	4.85000000000000000000e+02	1.94083284586668014526e-02	1.63349914550781250000e+00	3.225	0.4409976303577423
100	103945	3	1	50	0.369	115	2.05000000000000000000e+02	5.30000000000000000000e+02	2.06250511109828948975e-02	1.85250902175903320312e+00	3.3000000000000003	1.025024175643921
101	103945	3	1	18	0.233	115	2.05000000000000000000e+02	5.30000000000000000000e+02	2.06166394054889678955e-02	1.85099494457244873047e+00	2.825	1.020986557006836
102	103945	3	1	50	0.352	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97916198521852493286e-02	1.70249152183532714844e+00	2.9000000000000004	0.6249775290489197
103	157238	1	1	55	0.571	115	2.06000000000000000000e+02	5.33000000000000000000e+02	2.06905826926231384277e-02	1.86430478096008300781e+00	1.5750000000000002	1.0564794540405273
104	157238	1	1	18	0.202	115	1.94000000000000000000e+02	5.06000000000000000000e+02	1.99761223047971725464e-02	1.73570203781127929688e+00	1.3250000000000002	0.7135388255119324
105	157238	1	1	50	0.463	115	1.84000000000000000000e+02	4.86000000000000000000e+02	1.94393973797559738159e-02	1.63909149169921875000e+00	1.25	0.4559105336666107
106	157238	1	1	18	0.201	115	2.10000000000000000000e+02	5.39000000000000000000e+02	2.08718646317720413208e-02	1.89693546295166015625e+00	1.3250000000000002	1.1434946060180664
107	157238	1	1	18	0.188	115	1.98000000000000000000e+02	5.15000000000000000000e+02	2.02280636876821517944e-02	1.78105163574218750000e+00	1.3250000000000002	0.8344708681106567
108	157238	1	1	50	0.633	115	1.87000000000000000000e+02	4.93000000000000000000e+02	1.96229424327611923218e-02	1.67212951183319091797e+00	1.0250000000000001	0.5440119504928589
109	157287	8	1	50	0.279	1	6.90000000000000000000e+02	2.10000000000000000000e+01	2.44898200035095214844e-01	8.21366214752197265625e+00	1.3	0.8074154257774353
110	157287	8	1	50	0.297	1	4.36000000000000000000e+02	1.50000000000000000000e+01	1.63363844156265258789e-01	6.83384943008422851562e+00	1.3	0.4624623954296112
111	157287	8	1	50	0.325	1	9.39000000000000000000e+02	2.60000000000000000000e+01	3.24760288000106811523e-01	9.56517410278320312500e+00	1.3250000000000002	1.1452934741973877
112	157287	8	1	28	0.449	1	8.78000000000000000000e+02	2.50000000000000000000e+01	3.05127382278442382812e-01	9.23292446136474609375e+00	1.25	1.062231183052063
113	157287	8	1	8	0.228	1	7.60000000000000000000e+02	2.20000000000000000000e+01	2.67183989286422729492e-01	8.59080600738525390625e+00	1.4000000000000001	0.9017015099525452
114	157287	8	1	43	0.983	1	8.32000000000000000000e+02	2.40000000000000000000e+01	2.90429919958114624023e-01	8.98419857025146484375e+00	1.125	1.0000497102737427
115	157287	8	1	48	0.007	1	5.10000000000000000000e+02	1.70000000000000000000e+01	1.87231123447418212891e-01	7.23775768280029296875e+00	1.1500000000000001	0.5634393692016602
116	157287	8	1	50	0.046	1	1.07800000000000000000e+03	2.90000000000000000000e+01	3.69311720132827758789e-01	1.03191213607788085938e+01	1.125	1.3337804079055786
117	157287	8	1	18	0.669	1	5.10000000000000000000e+02	1.70000000000000000000e+01	1.87218055129051208496e-01	7.23753643035888671875e+00	1.425	0.5633840560913086
118	157287	8	1	3	0.629	1	7.39000000000000000000e+02	2.20000000000000000000e+01	2.60469794273376464844e-01	8.47718143463134765625e+00	1.075	0.8732953071594238
119	157287	8	1	10	0.479	1	9.48000000000000000000e+02	2.60000000000000000000e+01	3.27600002288818359375e-01	9.61323070526123046875e+00	1.0	1.157307744026184
120	157642	1	1	50	0.216	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92181766033172607422e-02	1.59927165508270263672e+00	0.625	0.34972450137138367
121	157642	1	1	50	0.250	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06668712198734283447e-02	1.86003684997558593750e+00	0.65	1.0450981855392456
122	157642	1	1	50	0.292	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94510873407125473022e-02	1.64119565486907958984e+00	0.675	0.4615217447280884
123	157642	1	1	50	0.321	115	1.90000000000000000000e+02	4.98000000000000000000e+02	1.97543930262327194214e-02	1.69579088687896728516e+00	0.7000000000000001	0.6071089506149292
124	157642	1	0	0	0.000	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03814432024955749512e-02	1.80865991115570068359e+00	0.8	0.9080930948257446
125	157642	1	0	0	0.000	115	1.84000000000000000000e+02	4.86000000000000000000e+02	1.94293539971113204956e-02	1.63728392124176025391e+00	0.8	0.4510903060436249
126	157642	1	1	1	0.767	115	1.83000000000000000000e+02	4.84000000000000000000e+02	1.93715207278728485107e-02	1.62687373161315917969e+00	0.775	0.4233298599720001
127	157642	1	1	27	0.464	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92247983068227767944e-02	1.60046386718750000000e+00	0.42500000000000004	0.3529035151004791
128	157699	1	1	52	0.114	115	2.10000000000000000000e+02	5.41000000000000000000e+02	2.09071431308984756470e-02	1.90328574180603027344e+00	0.4	1.160428524017334
129	157699	1	1	52	0.117	115	2.11000000000000000000e+02	5.42000000000000000000e+02	2.09479834884405136108e-02	1.91063714027404785156e+00	0.4	1.1800322532653809
130	157699	1	1	52	0.118	115	2.00000000000000000000e+02	5.20000000000000000000e+02	2.03434173017740249634e-02	1.80181515216827392578e+00	0.4	0.8898402452468872
131	157699	1	1	50	0.063	115	1.85000000000000000000e+02	4.89000000000000000000e+02	1.95257905870676040649e-02	1.65464234352111816406e+00	0.45	0.49737972021102905
132	157699	1	1	49	0.010	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99494361877441406250e-02	1.73089838027954101562e+00	0.5	0.7007290720939636
133	157699	1	1	47	0.656	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06543374806642532349e-02	1.85778057575225830078e+00	0.5	1.0390815734863281
134	157699	1	1	24	0.490	115	1.98000000000000000000e+02	5.15000000000000000000e+02	2.02073622494935989380e-02	1.77732527256011962891e+00	0.5750000000000001	0.8245341181755066
135	157699	1	1	24	0.586	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92311462014913558960e-02	1.60160636901855468750e+00	0.5750000000000001	0.35595038533210754
136	157699	1	1	68	0.277	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95497348904609680176e-02	1.65895223617553710938e+00	0.42500000000000004	0.5088725090026855
137	157699	1	1	68	0.449	115	2.03000000000000000000e+02	5.25000000000000000000e+02	2.04777028411626815796e-02	1.82598662376403808594e+00	0.42500000000000004	0.9542977809906006
138	157699	1	1	68	0.500	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99492387473583221436e-02	1.73086285591125488281e+00	0.42500000000000004	0.7006343007087708
139	157699	1	1	27	0.588	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.01095603406429290771e-02	1.75972092151641845703e+00	0.4	0.7775892615318298
140	157699	1	1	28	0.209	115	1.79000000000000000000e+02	4.77000000000000000000e+02	1.91811751574277877808e-02	1.59261155128479003906e+00	0.42500000000000004	0.3319641351699829
141	158218	1	1	55	0.641	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.08980180323123931885e-02	1.90164327621459960938e+00	1.25	1.1560487747192383
142	158218	1	1	67	0.270	115	1.97000000000000000000e+02	5.13000000000000000000e+02	2.01586131006479263306e-02	1.76855027675628662109e+00	0.925	0.8011339902877808
143	158218	1	1	67	0.207	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00636405497789382935e-02	1.75145542621612548828e+00	0.9500000000000001	0.7555478811264038
144	158218	1	1	21	0.790	115	1.83000000000000000000e+02	4.84000000000000000000e+02	1.93848386406898498535e-02	1.62927091121673583984e+00	0.9	0.429722398519516
145	158218	1	1	23	0.005	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92178152501583099365e-02	1.59920656681060791016e+00	0.9	0.34955087304115295
146	158218	1	1	24	0.194	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08491664379835128784e-02	1.89285016059875488281e+00	0.8250000000000001	1.1326003074645996
147	158218	1	1	10	0.971	115	2.02000000000000000000e+02	5.24000000000000000000e+02	2.04562805593013763428e-02	1.82213044166564941406e+00	0.5	0.9440144896507263
148	158218	1	1	13	0.222	115	1.91000000000000000000e+02	5.01000000000000000000e+02	1.98328495025634765625e-02	1.70991301536560058594e+00	0.525	0.6447680592536926
149	158481	1	1	7	0.422	115	1.96000000000000000000e+02	5.12000000000000000000e+02	2.01281085610389709473e-02	1.76305949687957763672e+00	0.675	0.7864920496940613
150	158481	1	1	52	0.101	115	1.98000000000000000000e+02	5.15000000000000000000e+02	2.02041473239660263062e-02	1.77674663066864013672e+00	0.5	0.822990894317627
151	158481	1	1	28	0.665	115	1.91000000000000000000e+02	5.00000000000000000000e+02	1.98082048445940017700e-02	1.70547699928283691406e+00	1.05	0.6329386830329895
152	158481	1	1	71	0.340	115	1.93000000000000000000e+02	5.04000000000000000000e+02	1.99195463210344314575e-02	1.72551822662353515625e+00	0.9	0.6863818168640137
153	158481	1	1	67	0.470	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04396247863769531250e-02	1.81913232803344726562e+00	0.675	0.9360196590423584
154	158481	1	1	9	0.802	115	1.89000000000000000000e+02	4.96000000000000000000e+02	1.97121258825063705444e-02	1.68818259239196777344e+00	0.525	0.5868202447891235
155	158481	1	1	60	0.118	115	1.82000000000000000000e+02	4.82000000000000000000e+02	1.93218458443880081177e-02	1.61793243885040283203e+00	0.625	0.3994864225387573
156	158481	1	0	0	0.000	115	1.87000000000000000000e+02	4.92000000000000000000e+02	1.95946879684925079346e-02	1.66704392433166503906e+00	0.5	0.5304505228996277
157	158481	1	0	0	0.000	115	1.91000000000000000000e+02	5.01000000000000000000e+02	1.98422838002443313599e-02	1.71161115169525146484e+00	0.525	0.6492964625358582
158	158481	1	0	0	0.000	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92063488066196441650e-02	1.59714281558990478516e+00	0.55	0.34404754638671875
159	158481	1	1	20	0.952	115	2.03000000000000000000e+02	5.26000000000000000000e+02	2.05116514116525650024e-02	1.83209729194641113281e+00	0.5	0.9705928564071655
160	158507	1	1	49	0.225	115	1.93000000000000000000e+02	5.06000000000000000000e+02	1.99597347527742385864e-02	1.73275208473205566406e+00	1.075	0.7056723237037659
161	158507	1	1	13	0.339	115	1.87000000000000000000e+02	4.93000000000000000000e+02	1.96148958057165145874e-02	1.67068123817443847656e+00	0.5	0.540149986743927
162	158507	1	1	56	0.109	115	1.79000000000000000000e+02	4.76000000000000000000e+02	1.91662870347499847412e-02	1.58993160724639892578e+00	1.375	0.32481756806373596
163	158507	1	1	67	0.327	115	2.01000000000000000000e+02	5.22000000000000000000e+02	2.04081460833549499512e-02	1.81346619129180908203e+00	1.3	0.9209098219871521
164	158507	1	1	67	0.272	115	2.09000000000000000000e+02	5.37000000000000000000e+02	2.08165887743234634399e-02	1.88698589801788330078e+00	1.3250000000000002	1.1169624328613281
165	158507	1	1	70	0.664	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05396357923746109009e-02	1.83713448047637939453e+00	0.7000000000000001	0.984025239944458
166	158947	1	1	29	0.057	115	1.78000000000000000000e+02	4.74000000000000000000e+02	1.91065389662981033325e-02	1.57917690277099609375e+00	0.65	0.29613855481147766
